"","zipcode","date","hour_of_day","policy_active","traffic_index","cars_requested","cars_available","mean_price","std_price","zipcode_type","major_city","post_office_city","common_city_list","county","state","lat","lng","timezone","radius_in_miles","area_code_list","population","population_density","land_area_in_sqmi","water_area_in_sqmi","housing_units","occupied_housing_units","median_home_value","median_household_income","bounds_west","bounds_east","bounds_north","bounds_south"
"5504","92261",2023-09-02,9,1,37.591263292975,20,41,45.7780134554948,5.71505835827515,"PO Box","Palm Desert",NA,<raw>,"Riverside County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5505","91131",2023-11-12,16,1,54.5093529771346,22,26,24.9331625066931,7.29504630767804,"Unique","Pasadena",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5506","92140",2023-03-09,1,1,44.7740212255666,21,29,41.568791205,0.959311687252122,"Unique","San Diego","San Diego, CA",<raw>,"San Diego County","CA",32.74,-117.2,"Pacific",0.852272727272727,<raw>,3435,5376,0.64,0.03,7,7,NA,NA,-117.209671,-117.184275,32.7457,32.734253
"5507","95987",2023-10-26,3,0,48.499750484233,23,23,45.1306483160328,5.72696547945348,"Standard","Williams","Williams, CA",<raw>,"Colusa County","CA",39.1,-122.3,"Pacific",16,<raw>,5992,18,334.72,0.08,1854,1690,168300,53596,-122.500909,-122.040771,39.226085,38.92384
"5508","94131",2023-06-24,2,1,40.8748977680447,15,26,48.1232520051148,2.95752977318393,"Standard","San Francisco","San Francisco, CA",<raw>,"San Francisco County","CA",37.75,-122.44,"Pacific",1,<raw>,26881,12926,2.08,0.02,13427,12618,859700,96889,-122.463773,-122.423942,37.763885,37.728262
"5509","92657",2023-09-23,1,1,69.8503901383967,22,22,52.2029315446836,4.89077232151856,"Standard","Newport Coast","Newport Coast, CA",<raw>,"Orange County","CA",33.6,-117.83,"Pacific",3,<raw>,9741,1321,7.37,0.68,4159,3777,1000001,156440,-117.869241,-117.783883,33.624277,33.564067
"5510","92617",2023-11-23,3,0,39.3760693520072,23,29,53.5806314158742,8.47570094062043,"Standard","Irvine","Irvine, CA",<raw>,"Orange County","CA",33.64,-117.84,"Pacific",1,<raw>,14044,5841,2.4,0,3713,3652,419400,38843,-117.86174,-117.82169,33.655233,33.6311
"5511","95441",2023-07-05,9,1,54.8685702060862,20,28,55.802209156807,7.37970906649902,"Standard","Geyserville","Geyserville, CA",<raw>,"Sonoma County","CA",38.7,-123.1,"Pacific",20,<raw>,2014,20,101.91,1.82,847,691,613900,60357,-123.112367,-122.742282,38.830239,38.653673
"5512","95246",2023-07-23,11,0,78.4778939760732,17,29,31.1272124008471,4.01317494646339,"Standard","Mountain Ranch","Mountain Ranch, CA",<raw>,"Calaveras County","CA",38.2,-120.5,"Pacific",13,<raw>,1615,31,52.16,0.06,962,753,212200,47379,-120.64581,-120.392698,38.306108,38.155595
"5513","93562",2023-01-05,4,1,61.8724596686797,17,28,42.4447646484456,3.77629120856916,"Standard","Trona","Trona, CA",<raw>,"San Bernardino County","CA",35.9,-117.4,"Pacific",35,<raw>,1818,46,39.55,0.25,1008,752,46500,31645,-117.439584,-117.29451,35.795601,35.672251
"5514","92863",2023-10-14,16,1,61.2304530904654,23,32,38.7733363456877,6.09550551000584,"PO Box","Orange",NA,<raw>,"Orange County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5515","92342",2023-11-21,3,1,31.2719642249936,24,29,31.5187847896313,4.4499095487605,"Standard","Helendale","Helendale, CA",<raw>,"San Bernardino County","CA",34.8,-117.3,"Pacific",13,<raw>,6379,60,105.47,0.74,3107,2489,201400,65794,-117.472075,-117.224056,34.828527,34.670827
"5516","92359",2023-11-12,7,0,51.8300231466105,13,21,63.2200818988318,2.01186076994618,"Standard","Mentone","Mentone, CA",<raw>,"San Bernardino County","CA",34.1,-117.06,"Pacific",6,<raw>,8103,486,16.67,0.54,3058,2819,220300,54792,-117.138962,-116.957968,34.121065,34.040176
"5517","96064",2023-10-25,14,0,44.0345210227989,12,29,30.2410831345151,2.49533196631914,"Standard","Montague","Montague, CA",<raw>,"Siskiyou County","CA",41.8,-122.3,"Pacific",23,<raw>,4574,10,479.11,3.48,2265,1906,168800,41940,-122.59839,-122.143642,42.007698,41.52337
"5518","95913",2023-02-24,4,1,73.1821184340453,21,21,41.0323453986764,4.91826080456431,"PO Box","Artois",NA,<raw>,"Glenn County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5519","90721",2023-01-12,14,1,69.64649086682,10,38,52.8310475243697,5.13656361841419,"PO Box","Los Alamitos",NA,<raw>,"Orange County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5520","95257",2023-10-04,11,1,64.2478690410014,19,23,55.7253578180832,4.49943671825481,"Standard","Wilseyville","Wilseyville, CA",<raw>,"Calaveras County","CA",38.4,-120.4,"Pacific",11,<raw>,413,27,15.2,0.06,262,199,166700,46111,-120.532862,-120.356033,38.410154,38.349278
"5521","92394",2023-09-11,16,0,61.7442772796425,23,23,57.4607554499147,3.33555242415849,"Standard","Victorville","Victorville, CA",<raw>,"San Bernardino County","CA",34.6,-117.3,"Pacific",9,<raw>,33237,1218,27.28,0.22,9051,7930,139200,53993,-117.400842,-117.259697,34.616065,34.507055
"5522","95112",2023-09-15,15,1,35.6842881418995,22,29,55.506604906301,5.99885490355757,"Standard","San Jose","San Jose, CA",<raw>,"Santa Clara County","CA",37.34,-121.88,"Pacific",4,<raw>,55927,7885,7.09,0,20763,19525,421000,48370,-121.919394,-121.843631,37.383411,37.303478
"5523","92286",2023-11-06,12,1,24.8093727592728,23,31,63.0963932474466,5.13598305234594,"PO Box","Yucca Valley",NA,<raw>,"San Bernardino County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5524","95658",2023-05-18,2,1,49.3500057094622,22,27,46.947216505087,8.27775724294392,"Standard","Newcastle","Newcastle, CA",<raw>,"Placer County","CA",38.87,-121.15,"Pacific",5,<raw>,6285,253,24.8,0.39,2589,2441,414300,64821,-121.223883,-121.083811,38.934704,38.814252
"5525","95650",2023-09-28,12,1,36.0432902314967,30,30,45.0502816208466,4.12327566702705,"Standard","Loomis","Loomis, CA",<raw>,"Placer County","CA",38.82,-121.18,"Pacific",5,<raw>,12447,505,24.67,0.18,4792,4551,407300,79743,-121.242152,-121.101429,38.864661,38.766967
"5526","95354",2023-12-31,3,1,60.2242496578431,19,38,46.5965550337971,4.19767061257086,"Standard","Modesto","Modesto, CA",<raw>,"Stanislaus County","CA",37.64,-120.97,"Pacific",3,<raw>,25394,3459,7.34,0.02,9836,8841,127400,36285,-121.011953,-120.929309,37.657814,37.616718
"5527","95062",2023-11-10,13,1,62.226309921552,20,30,41.8604778699936,5.09868052164853,"Standard","Santa Cruz","Santa Cruz, CA",<raw>,"Santa Cruz County","CA",36.97,-121.99,"Pacific",2,<raw>,36079,7148,5.05,1.27,16919,15155,561400,60035,-122.021553,-121.95046,36.988546,36.949892
"5528","90411",2023-07-08,15,0,43.9066638506587,23,23,34.7726380693538,6.09580507383583,"PO Box","Santa Monica",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5529","94162",2023-10-13,2,1,35.7280115422519,24,29,62.0944893972006,5.8889149976231,"Unique","San Francisco",NA,<raw>,"San Francisco County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5530","95470",2023-09-09,20,1,64.1474673097822,22,27,47.2738654038225,2.31445157315852,"Standard","Redwood Valley","Redwood Valley, CA",<raw>,"Mendocino County","CA",39.3,-123.3,"Pacific",11,<raw>,6032,73,82.52,0.24,2391,2214,348500,62090,-123.42307,-123.122364,39.425681,39.228643
"5531","92317",2023-02-07,10,1,32.8970183569603,18,38,44.2234908617097,5.50658103778253,"PO Box","Blue Jay",NA,<raw>,"San Bernardino County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5532","95587",2023-07-08,17,1,50.2850912384219,28,28,37.2976120049978,5.26494236677113,"Standard","Piercy","Piercy, CA",<raw>,"Mendocino County","CA",40.005,-123.791,"Pacific",0.227272727272727,<raw>,201,15,13,0,119,93,500000,112083,-123.818778,-123.724789,40.002056,39.905948
"5533","95232",2023-05-22,13,0,71.3440042200647,24,24,40.3221196720858,4.87320664858353,"Standard","Glencoe","Glencoe, CA",<raw>,"Calaveras County","CA",38.36,-120.57,"Pacific",2,<raw>,304,38,7.9,0,171,135,218800,55417,-120.631801,-120.547117,38.375012,38.329878
"5534","95699",2023-05-30,9,1,46.1229067922906,21,36,46.5099752263599,5.53313481529555,"PO Box","Drytown","Drytown, CA",<raw>,"Amador County","CA",38.4407,-120.8553,"Pacific",0.0568181818181818,<raw>,154,38,4.06,0.03,76,68,342000,73555,-120.890504,-120.827919,38.455588,38.405799
"5535","90807",2023-07-31,21,1,31.4646152359226,20,27,54.9350131154143,5.63023601671569,"Standard","Long Beach","Long Beach, CA",<raw>,"Los Angeles County","CA",33.83,-118.18,"Pacific",2,<raw>,31481,5391,5.84,0.04,13256,12452,487300,71645,-118.204908,-118.13911,33.851424,33.810365
"5536","92354",2023-07-05,10,1,27.3812892723608,15,20,37.6168997799599,5.76459393633176,"Standard","Loma Linda","Loma Linda, CA",<raw>,"San Bernardino County","CA",34.05,-117.25,"Pacific",2,<raw>,21559,4417,4.88,0,8594,7787,282300,58700,-117.27804,-117.218596,34.073521,34.032782
"5537","96034",2023-01-09,4,0,88.7916648658934,21,35,46.8646890543741,0.341880322813391,"Standard","Gazelle","Gazelle, CA",<raw>,"Siskiyou County","CA",41.4,-122.6,"Pacific",12,<raw>,294,3,110.44,0.42,177,131,301400,35250,-122.764177,-122.479311,41.577534,41.276755
"5538","90504",2023-07-27,8,1,57.6452903100657,18,27,63.7276842019814,5.31798939061124,"Standard","Torrance","Torrance, CA",<raw>,"Los Angeles County","CA",33.87,-118.33,"Pacific",2,<raw>,32102,7213,4.45,0.02,11986,11580,516700,72194,-118.355898,-118.309123,33.887061,33.847274
"5539","95668",2023-03-07,3,1,70.6176585882794,20,36,56.2586118837067,7.1736577800776,"Standard","Pleasant Grove","Pleasant Grove, CA",<raw>,"Sutter County","CA",38.8,-121.5,"Pacific",9,<raw>,815,13,60.61,0.14,330,293,275000,72422,-121.580734,-121.414342,38.92604,38.75035
"5540","91756",2023-12-08,19,1,42.9913713283792,24,32,39.0070269751843,4.87681420038015,"Unique","Monterey Park",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5541","90066",2023-03-21,19,1,50.0056639218462,18,29,50.6639844057088,5.08691966959177,"Standard","Los Angeles","Los Angeles, CA",<raw>,"Los Angeles County","CA",34,-118.43,"Pacific",2,<raw>,55277,11231,4.92,0.06,25319,23985,727800,66744,-118.455804,-118.407918,34.026861,33.973535
"5542","95004",2023-10-13,10,1,34.2024485483593,23,25,52.4281857052738,3.34096373943302,"Standard","Aromas","Aromas, CA",<raw>,"Monterey County","CA",36.88,-121.63,"Pacific",3,<raw>,3918,216,18.15,0.02,1412,1349,408500,73107,-121.67643,-121.586003,36.914177,36.828697
"5543","94002",2023-06-18,9,1,45.1872224321292,19,32,60.5908849200354,5.2874919950622,"Standard","Belmont","Belmont, CA",<raw>,"San Mateo County","CA",37.51,-122.3,"Pacific",3,<raw>,25992,4589,5.66,0.01,11108,10649,880200,102090,-122.339141,-122.261269,37.534223,37.493798
"5544","95670",2023-06-12,12,1,42.5792804482144,15,28,62.859377046691,1.46506917468894,"Standard","Rancho Cordova","Rancho Cordova, CA",<raw>,"Sacramento County","CA",38.6,-121.27,"Pacific",4,<raw>,52973,4220,12.55,0.38,21636,20045,213100,54915,-121.329867,-121.206158,38.640304,38.56708
"5545","92346",2023-02-23,13,0,44.2821715150618,18,26,61.9054128424457,2.27349416189842,"Standard","Highland","Highland, CA",<raw>,"San Bernardino County","CA",34.15,-117.15,"Pacific",6,<raw>,54923,2161,25.41,0.13,17999,16874,235500,62198,-117.2375,-117.100315,34.181906,34.084456
"5546","95381",2023-01-29,0,1,32.0034895216618,24,31,57.7355304824063,4.54257161546684,"PO Box","Turlock",NA,<raw>,"Stanislaus County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5547","92037",2023-08-15,0,1,54.9146779936197,15,22,40.1505699010346,8.43985160397342,"Standard","La Jolla","La Jolla, CA",<raw>,"San Diego County","CA",32.8,-117.2,"Pacific",7,<raw>,46781,3577,13.08,2.02,20162,17512,1000001,99367,-117.285013,-117.214032,32.939877,32.800212
"5548","96059",2023-04-09,16,1,58.8917180092743,27,36,48.0982160540125,5.64571749010268,"Standard","Manton","Manton, CA",<raw>,"Tehama County","CA",40.4,-121.8,"Pacific",13,<raw>,688,9,78.43,0.08,355,298,204100,46667,-121.99394,-121.650556,40.486432,40.351733
"5549","95117",2023-09-12,16,1,65.3196351182435,25,34,50.2644531243701,4.02690478993382,"Standard","San Jose","San Jose, CA",<raw>,"Santa Clara County","CA",37.31,-121.97,"Pacific",1,<raw>,30067,11693,2.57,0,11263,10863,623800,63465,-121.981734,-121.94991,37.329937,37.29431
"5550","95692",2023-08-20,2,1,63.1725875952811,21,33,36.0379409341234,7.00161528110523,"Standard","Wheatland","Wheatland, CA",<raw>,"Yuba County","CA",39,-121.4,"Pacific",8,<raw>,4769,88,54.26,0.77,1834,1670,181200,61627,-121.515831,-121.279532,39.11111,38.985104
"5551","94974",2023-09-12,12,0,55.1795484586209,23,23,45.6644428104627,4.83026829954501,"Standard","San Quentin",NA,<raw>,"Marin County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5552","93043",2023-03-07,9,1,50.4002688957369,20,40,55.1745994634812,3.49406666396636,"Unique","Port Hueneme Cbc Base","Port Hueneme Cbc Base, CA",<raw>,"Ventura County","CA",34.16,-119.21,"Pacific",1,<raw>,333,691,0.48,0,17,17,NA,NA,-119.208381,-119.194479,34.175735,34.163624
"5553","92821",2023-05-09,2,0,27.1331039558831,31,31,45.8137968305025,2.56355664209465,"Standard","Brea","Brea, CA",<raw>,"Orange County","CA",33.93,-117.89,"Pacific",3,<raw>,35533,3372,10.54,0.02,13551,13062,510000,78077,-117.928302,-117.841825,33.947514,33.9063
"5554","95242",2023-07-13,1,1,53.7789945003789,13,33,50.0107938022293,4.60985096000995,"Standard","Lodi","Lodi, CA",<raw>,"San Joaquin County","CA",38.1,-121.4,"Pacific",11,<raw>,25393,264,96.03,2.48,10355,9845,273800,65601,-121.510938,-121.283136,38.225656,38.057456
"5555","93552",2023-07-01,1,1,52.2827793678756,19,32,45.1888086183509,4.15941976461567,"Standard","Palmdale","Palmdale, CA",<raw>,"Los Angeles County","CA",34.5,-118,"Pacific",9,<raw>,38158,787,48.5,0.25,10422,9690,159600,56163,-118.07917,-117.969133,34.660778,34.470097
"5556","93401",2023-08-03,0,0,75.4071340737036,17,34,54.5447451637753,3.65067329213201,"Standard","San Luis Obispo","San Luis Obispo, CA",<raw>,"San Luis Obispo County","CA",35.2,-120.6,"Pacific",8,<raw>,28033,401,69.94,0.02,13378,12499,545400,52730,-120.701578,-120.524199,35.3518,35.162146
"5557","95206",2023-08-17,10,0,41.2300772979443,20,33,56.4702471227753,2.86852926195767,"Standard","Stockton","Stockton, CA",<raw>,"San Joaquin County","CA",37.9,-121.4,"Pacific",13,<raw>,65004,449,144.92,7.8,17923,16324,131700,43559,-121.585078,-121.219731,38.074239,37.803071
"5558","93786",2023-04-07,2,1,49.3565610111908,18,35,60.8754037387108,4.28761688002255,"Unique","Fresno",NA,<raw>,"Fresno County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5559","96065",2023-02-28,1,1,50.2478582353439,7,26,27.2573602659745,3.4581167242004,"Standard","Montgomery Creek","Montgomery Creek, CA",<raw>,"Shasta County","CA",41,-122,"Pacific",23,<raw>,357,4,84.75,0.42,221,144,325000,35156,-121.996451,-121.761681,40.959029,40.803567
"5560","93714",2023-04-22,15,0,62.0412132285612,20,29,44.8507059156103,3.69611151936544,"PO Box","Fresno",NA,<raw>,"Fresno County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5561","91224",2023-03-16,1,1,52.8835902113622,26,26,30.4153565095887,5.22322814672413,"PO Box","La Crescenta",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5562","91611",2023-10-11,5,1,19.4429175125588,16,40,39.9795618205746,4.47809379405135,"Unique","North Hollywood",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5563","90058",2023-04-26,17,1,55.6665235321351,21,33,63.7313239105017,8.15648691542781,"Standard","Los Angeles","Los Angeles, CA",<raw>,"Los Angeles County","CA",34,-118.21,"Pacific",3,<raw>,3223,555,5.81,0.23,921,892,191100,16750,-118.244983,-118.169859,34.020595,33.983094
"5564","95024",2023-04-04,21,0,39.7399816703465,21,28,57.5093275642644,4.96467820551966,"PO Box","Hollister",NA,<raw>,"San Benito County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5565","93950",2023-11-03,11,1,68.3363955378106,20,38,59.5099561423595,5.31518155071187,"Standard","Pacific Grove","Pacific Grove, CA",<raw>,"Monterey County","CA",36.62,-121.92,"Pacific",2,<raw>,15046,5251,2.87,0.63,8171,7022,667000,71969,-121.94369,-121.900865,36.639031,36.596416
"5566","93222",2023-03-26,20,0,55.1813086158485,23,24,69.467977434121,5.74648134391388,"PO Box","Pine Mountain Club","Pine Mountain Club, CA",<raw>,"Kern County","CA",34.8,-119.1,"Pacific",19,<raw>,2099,73,28.75,0.01,2033,960,166700,44179,-119.382451,-119.113817,34.904631,34.813311
"5567","94540",2023-06-26,23,1,65.1341447714301,21,26,52.272406082602,5.45762024630754,"PO Box","Hayward",NA,<raw>,"Alameda County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5568","91101",2023-04-30,17,1,79.4673553485826,18,29,57.5518927617404,3.60541232905377,"Standard","Pasadena","Pasadena, CA",<raw>,"Los Angeles County","CA",34.15,-118.14,"Pacific",0.909090909090909,<raw>,20460,15445,1.32,0,11873,10869,425500,56980,-118.150528,-118.130804,34.157859,34.135795
"5569","94570",2023-02-10,3,0,36.9204074293182,23,30,68.2539542314379,5.79799028806139,"PO Box","Moraga",NA,<raw>,"Contra Costa County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5570","94508",2023-06-19,11,0,56.7635287934491,18,31,67.5732763434208,9.23889403931939,"Standard","Angwin","Angwin, CA",<raw>,"Napa County","CA",38.59,-122.47,"Pacific",3,<raw>,3661,210,17.45,0.16,1213,1068,619400,60855,-122.488549,-122.393522,38.61244,38.541719
"5571","94933",2023-06-25,4,0,39.8945317616699,18,39,52.9848704601468,5.30648755951126,"PO Box","Forest Knolls","Forest Knolls, CA",<raw>,"Marin County","CA",38.015,-122.691,"Pacific",0.170454545454545,<raw>,865,790,1.09,0,421,388,600200,69271,-122.697128,-122.675409,38.024481,38.002419
"5572","94018",2023-07-04,8,1,87.7010131338689,17,34,54.6447496439738,7.0781543403448,"PO Box","El Granada",NA,<raw>,"San Mateo County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5573","95612",2023-04-10,9,1,50.6258008721204,21,34,50.4491835981704,3.95339813283523,"Standard","Clarksburg","Clarksburg, CA",<raw>,"Yolo County","CA",38.4,-121.6,"Pacific",9,<raw>,1239,22,55.48,2.77,502,453,476100,58147,-121.655814,-121.501017,38.502132,38.285721
"5574","91470",2023-05-15,0,0,58.6673221076561,21,32,60.4245031859345,4.32268261750378,"Unique","Van Nuys",NA,<raw>,"Los Angeles County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5575","95401",2023-01-17,9,1,63.9579756471458,24,24,56.56963631548,6.91603852858077,"Standard","Santa Rosa","Santa Rosa, CA",<raw>,"Sonoma County","CA",38.45,-122.78,"Pacific",5,<raw>,36981,1793,20.62,0.02,14062,13254,321700,52830,-122.85224,-122.71119,38.485383,38.409319
"5576","94618",2023-05-09,1,0,57.5710163922087,20,35,56.8861547979461,-0.422110529162331,"Standard","Oakland","Oakland, CA",<raw>,"Alameda County","CA",37.85,-122.24,"Pacific",2,<raw>,16046,6616,2.43,0.01,7698,7267,857700,116604,-122.262305,-122.214439,37.860282,37.829707
"5577","93616",2023-02-18,7,0,60.4688395883964,24,24,47.2328058011287,5.68967791441279,"Standard","Del Rey","Del Rey, CA",<raw>,"Fresno County","CA",36.65,-119.6,"Pacific",3,<raw>,2627,189,13.87,0,709,651,226100,31108,-119.645944,-119.546547,36.685154,36.61964
"5578","92326",2023-08-02,4,0,42.8672882374704,24,36,54.2424575171958,4.75672224526426,"PO Box","Crest Park",NA,<raw>,"San Bernardino County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5579","92168",2023-02-12,13,1,45.1664968834598,20,25,46.7828781906869,6.40009508974749,"PO Box","San Diego",NA,<raw>,"San Diego County","CA",NA,NA,NA,NA,<raw>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5580","92301",2023-04-30,18,1,38.9343536882852,28,33,84.037499592177,7.37943631787258,"Standard","Adelanto","Adelanto, CA",<raw>,"San Bernardino County","CA",34.6,-117.5,"Pacific",11,<raw>,32725,192,170.5,0,9470,8132,95700,37565,-117.667323,-117.382525,34.821483,34.506485
"5581","95383",2023-11-08,10,0,28.8838569997187,16,26,42.47138338342,6.18612158136917,"Standard","Twain Harte","Twain Harte, CA",<raw>,"Tuolumne County","CA",38.05,-120.24,"Pacific",7,<raw>,3937,50,78.35,0.16,3355,1748,316100,50368,-120.323706,-120.13945,38.183518,37.979463
"5582","92021",2023-02-02,20,1,37.3000073037233,22,28,39.02178312955,4.36790241058089,"Standard","El Cajon","El Cajon, CA",<raw>,"San Diego County","CA",32.84,-116.88,"Pacific",6,<raw>,65068,2181,29.83,0.22,23881,22649,299000,49521,-116.96244,-116.792984,32.888119,32.782354
"5583","96143",2023-05-01,18,1,36.635681040239,27,37,55.435404848681,7.32492902361951,"PO Box","Kings Beach","Kings Beach, CA",<raw>,"Placer County","CA",39.23,-120.02,"Pacific",0.909090909090909,<raw>,4414,802,5.5,0.15,3110,1658,394300,40683,-120.079861,-120.005577,39.285101,39.221618
"5584","91502",2023-02-06,5,1,50.6213954077395,23,35,41.5821843344116,4.82543104822885,"Standard","Burbank","Burbank, CA",<raw>,"Los Angeles County","CA",34.18,-118.31,"Pacific",1,<raw>,11371,8521,1.33,0.01,5419,5001,366400,40714,-118.322926,-118.296168,34.19031,34.164195
"5585","91767",2023-10-24,20,1,29.678449894215,26,32,43.4007885755827,7.02034990444331,"Standard","Pomona","Pomona, CA",<raw>,"Los Angeles County","CA",34.09,-117.73,"Pacific",2,<raw>,48068,8552,5.62,0.01,14520,13691,253800,49881,-117.757545,-117.711067,34.1126,34.058655
"5586","93550",2023-10-30,9,1,52.8662027835279,27,28,50.9724588265745,6.81527755132392,"Standard","Palmdale","Palmdale, CA",<raw>,"Los Angeles County","CA",34.5,-118.1,"Pacific",12,<raw>,74929,382,196.17,0.88,22961,20864,137200,38316,-118.20877,-117.979035,34.660657,34.24536
"5587","90732",2023-07-15,6,1,23.7907372858625,16,28,46.1953953600823,1.23346225878146,"Standard","San Pedro","San Pedro, CA",<raw>,"Los Angeles County","CA",33.74,-118.32,"Pacific",2,<raw>,21115,6143,3.44,0.37,9250,8611,483600,80172,-118.335337,-118.293812,33.78208,33.709506
